Name,StateName,Female_pct_1901,Female_pct_1911,Female_pct_1921,Female_pct_1931,Female_pct_1941,Female_pct_1951,Female_pct_1961,Female_pct_1971,Female_pct_1981,Female_pct_1991,Female_pct_2001,Female_pct_2011,Pct_var_since_last_1911,Pct_var_since_last_1921,Pct_var_since_last_1931,Pct_var_since_last_1941,Pct_var_since_last_1951,Pct_var_since_last_1961,Pct_var_since_last_1971,Pct_var_since_last_1981,Pct_var_since_last_1991,Pct_var_since_last_2001,Pct_var_since_last_2011,AvgPopGrowth,AvgFemPct,FemaleMWpct_Rural,FemaleMWpct_Urban,MaleMWpct_Rural,MaleMWpct_Urban,TotMWpct,Label_KME5,Label_KMC6,Label_HCC7
SRIPOTTISRIRAMULUNELLORE,ANDHRAPRADESH,49.621531933843535,49.861550216185705,49.582236733581865,49.82016760733346,49.70582209088963,49.66925062492099,49.71257535181927,49.635015420153096,49.44033860097802,49.48793191375519,49.60079653326658,49.62222761364131,1.9237050876461286,4.200179424709821,8.119964199321661,8.09088278314005,11.656930551065662,14.903172926750697,15.53342309660577,23.783835256244856,18.72971032007381,11.54991514300285,11.054372314098519,11.776917372969075,49.64662038669738,8.24030042276899,1.5055556549106361,16.53442130520857,6.647619735338312,32.92789711822651,1,3,2
YSR,ANDHRAPRADESH,49.40293407470391,49.211170677028676,49.07509189449488,49.03055309497108,48.78959053533741,48.77726831818713,48.91286610060245,48.929635882827704,48.962760124636375,48.84895539740699,49.33912983987606,49.63425452277197,1.5797641251868846,-0.6723237524963483,6.947752621257416,11.260312537478617,9.95786591223704,15.403633023988553,17.52975935440364,22.573032974125496,17.45281652549211,14.580265290304396,10.787621017319953,11.581863602663434,49.07618420523705,8.568730487647915,2.160717079697995,15.01178330105198,7.755955051034373,33.49718591943227,1,4,2
KURNOOL,ANDHRAPRADESH,49.28696530287013,49.41347373260584,49.08911506943959,49.17458617766475,49.34852448051624,49.458722507580774,49.43076027002683,49.219208007709035,49.03238027349324,48.78554629898716,49.10845577298049,49.69173272335285,8.907332312984206,-4.6570523686582,13.527575758496713,9.132467764243966,7.563902655207348,19.41894292584031,26.17102335840301,21.452557653789686,23.5004043951333,18.71730601569311,14.845442434524609,14.416354809605279,49.253289218102246,13.025751067667326,2.354628622488968,16.92320862432937,6.369664654642216,38.67325296912788,4,4,2
ANANTAPUR,ANDHRAPRADESH,48.783113987605844,48.72101069914158,48.52754271914291,48.64794333619488,48.498954110467615,48.54518529702593,48.61258843178701,48.649259379545704,48.60589353582322,48.615800177499,48.91912545550337,49.41386590243726,2.7432357834904546,-1.2609058435671778,9.413401322481219,11.861897351770217,16.53565882400071,19.134181860094863,19.681136362607667,20.455098776970495,24.837049433048197,14.449380561187326,12.104729104254991,13.63226032148536,48.711690252681194,11.411862544558542,2.106466121787301,16.51302525661897,6.589273410324742,36.620627333289555,4,4,2
CHITTOOR,ANDHRAPRADESH,49.26835111280354,49.17771552746895,48.944546532995275,48.90939559319731,48.77984289592274,48.82441661236999,48.893428168351754,48.967303265880545,49.12512841045754,49.14280930650163,49.55277471885741,49.92400691508324,4.72939270907638,2.742712190192333,10.053765406048441,12.479524747692052,11.238545193427266,14.9487198050146,19.00281523966276,20.72419096124085,19.1356058270218,14.864748837668554,11.430947375446324,12.850088026590123,49.1258099216575,10.472862898125184,1.9951538836012097,16.158377063696197,6.742206156877327,35.368600002299914,1,4,2
TAWANG,ARUNACHALPRADESH,45.95097160875823,45.75793882274851,45.55235160878857,45.42850226347614,45.3057478698846,45.335826410338946,46.923752279327346,46.032846326117095,47.51322751322751,45.777212146922615,43.87524406535813,41.671168737619304,9.853882819924312,-0.5312528129002673,18.850906264203033,24.36908064336065,22.80959657968567,36.86209034027339,26.656311204160193,15.895275674522768,30.144927536231883,37.60384628981511,28.39636214160929,27.73934456926785,45.29890851142867,10.676911379234447,1.3186065590171479,20.097244732576986,14.0564659743482,46.14922864517678,3,5,0
WESTKAMENG,ARUNACHALPRADESH,43.165917396779356,42.98458418435652,42.79145745852387,42.675114529914666,42.559800188816936,42.588055691306046,36.94179815421256,39.80942297511911,45.46154401327976,45.116180145690436,42.972425903832494,45.0188809606061,9.195370562917748,-0.49575041295730476,17.59114368558178,22.74055120081572,21.285283859553957,34.39868187971492,19.50357249181304,29.43979073895307,35.735078307311085,32.21850020382482,12.530999075054625,25.885588163391326,42.55337535879008,9.141482125626883,1.991732879078466,22.78580532955317,4.780397155348017,38.69941748960654,3,5,0
EASTKAMENG,ARUNACHALPRADESH,54.28921505079032,53.254064163981184,52.151589339644744,51.48743915935137,50.82916072897322,50.99045886111375,50.42856130906,48.17840268685604,48.52349307375515,49.02470483182856,49.62836006226062,50.72436141822341,8.175970926162849,-0.4407914760192144,15.640987858746318,20.21953157739751,18.925595309083047,30.58524080378485,24.438620103421407,21.637160585188138,17.92165855484837,13.461652941760095,37.62045506217318,23.015909449478237,49.41798056366397,13.224043715846994,1.8363197356716228,12.549243868344135,4.2330664633371455,31.8426737831999,1,3,5
PAPUMPARE,ARUNACHALPRADESH,46.33130434871875,46.13667384484071,45.92938500095548,45.80451056391601,45.68074014143058,45.711067639704645,41.17601185370038,47.62931034482759,42.98117576001611,45.37226517971186,47.39145758710851,49.49284431934667,25.4624375238211,-1.372757501284268,48.710750045570805,62.969715058910616,58.94000755514067,95.25165758911163,37.502924432660066,125.36297640653358,83.23686329776525,67.56122014530771,44.72840831782825,71.67847852001897,45.67384417411852,4.428196836435922,4.71476386537013,7.639899644906073,10.8096934412396,27.59255378795173,3,5,1
UPPERSUBANSIRI,ARUNACHALPRADESH,54.805882864312935,53.53704773459873,52.185690358037334,51.37160896091859,50.56472485519021,50.7624358739655,49.54454474898901,48.79740113700256,49.286982999238774,46.446112686179774,48.97553572073863,49.95925606365641,10.105607043514285,-0.544824031911205,19.332465648462108,24.99160559283011,23.392283434639154,37.80375782712909,30.770801846329807,23.102392703192354,27.089571174828723,10.501936668929442,50.77512376684855,28.447965232025773,48.834972225967526,11.276483558623335,1.0293835682101429,12.748058671268335,3.0701754385964914,28.12410123669831,4,1,5
